num_objects,mean_area,mean_roundness,mean_perimeter,mask_path,source_path,class
1121,33.5762721949707,1.0418563153492066,26.196079059588946,/workspace/outputs/preprocessing/masks_sitk/MUC/MUC-SWWLCWVA__mask.tif,/workspace/data/NCT-CRC-HE-100K/MUC/MUC-SWWLCWVA.tif,MUC
1461,23.251198508115294,1.0303454542486394,23.083960342184195,/workspace/outputs/preprocessing/masks_sitk/MUC/MUC-WQLHLFKY__mask.tif,/workspace/data/NCT-CRC-HE-100K/MUC/MUC-WQLHLFKY.tif,MUC
1440,22.863889575651218,1.0017281115764127,21.7910163056493,/workspace/outputs/preprocessing/masks_sitk/MUC/MUC-QVYEEETC__mask.tif,/workspace/data/NCT-CRC-HE-100K/MUC/MUC-QVYEEETC.tif,MUC
641,51.90015756516454,0.9988710621435474,30.16091400968108,/workspace/outputs/preprocessing/masks_sitk/MUC/MUC-LPRHHNKT__mask.tif,/workspace/data/NCT-CRC-HE-100K/MUC/MUC-LPRHHNKT.tif,MUC
1067,30.78069445783014,1.0211125118373923,23.867387769027584,/workspace/outputs/preprocessing/masks_sitk/MUC/MUC-TIFNYGQQ__mask.tif,/workspace/data/NCT-CRC-HE-100K/MUC/MUC-TIFNYGQQ.tif,MUC
659,47.48255074337991,0.9768808072080967,29.23146048373209,/workspace/outputs/preprocessing/masks_sitk/MUC/MUC-NKHIKLPT__mask.tif,/workspace/data/NCT-CRC-HE-100K/MUC/MUC-NKHIKLPT.tif,MUC
1412,24.48441999889427,1.0325213540512526,22.727795565978166,/workspace/outputs/preprocessing/masks_sitk/MUC/MUC-SWGNIYKM__mask.tif,/workspace/data/NCT-CRC-HE-100K/MUC/MUC-SWGNIYKM.tif,MUC
972,35.826132763351836,1.0068195562653253,27.352401771072465,/workspace/outputs/preprocessing/masks_sitk/MUC/MUC-NPMAVVTN__mask.tif,/workspace/data/NCT-CRC-HE-100K/MUC/MUC-NPMAVVTN.tif,MUC
915,36.629509296961366,1.015540867236568,26.351850374438,/workspace/outputs/preprocessing/masks_sitk/MUC/MUC-AISIDGYI__mask.tif,/workspace/data/NCT-CRC-HE-100K/MUC/MUC-AISIDGYI.tif,MUC
580,74.32414016350764,1.2247189616851502,18.64538383413319,/workspace/outputs/preprocessing/masks_sitk/MUC/MUC-CMGVRKGN__mask.tif,/workspace/data/NCT-CRC-HE-100K/MUC/MUC-CMGVRKGN.tif,MUC
1325,25.6181139770381,1.0137775823528759,23.265754159337803,/workspace/outputs/preprocessing/masks_sitk/MUC/MUC-HDQKATAL__mask.tif,/workspace/data/NCT-CRC-HE-100K/MUC/MUC-HDQKATAL.tif,MUC
858,38.36480301716491,0.9605685171217827,29.840152370710523,/workspace/outputs/preprocessing/masks_sitk/MUC/MUC-FCVDGIEI__mask.tif,/workspace/data/NCT-CRC-HE-100K/MUC/MUC-FCVDGIEI.tif,MUC
1350,25.717037809499338,1.0334290753846755,21.393119349399154,/workspace/outputs/preprocessing/masks_sitk/MUC/MUC-MNDTDNAF__mask.tif,/workspace/data/NCT-CRC-HE-100K/MUC/MUC-MNDTDNAF.tif,MUC
1619,21.139592975920863,1.0464156436141074,20.957053300290607,/workspace/outputs/preprocessing/masks_sitk/MUC/MUC-QEPQDICE__mask.tif,/workspace/data/NCT-CRC-HE-100K/MUC/MUC-QEPQDICE.tif,MUC
862,38.58700811959427,0.9937555371639383,30.0501583132011,/workspace/outputs/preprocessing/masks_sitk/MUC/MUC-NDASYKAP__mask.tif,/workspace/data/NCT-CRC-HE-100K/MUC/MUC-NDASYKAP.tif,MUC
892,39.33071867016548,0.9872682121894487,30.922711472815877,/workspace/outputs/preprocessing/masks_sitk/MUC/MUC-SKYMPSGG__mask.tif,/workspace/data/NCT-CRC-HE-100K/MUC/MUC-SKYMPSGG.tif,MUC
1661,19.715834427243376,1.0129619106986014,19.646310429759176,/workspace/outputs/preprocessing/masks_sitk/MUC/MUC-HLMWIKIF__mask.tif,/workspace/data/NCT-CRC-HE-100K/MUC/MUC-HLMWIKIF.tif,MUC
1306,20.1554370525755,1.0189483246667974,20.689561321863884,/workspace/outputs/preprocessing/masks_sitk/MUC/MUC-ESKAPKWV__mask.tif,/workspace/data/NCT-CRC-HE-100K/MUC/MUC-ESKAPKWV.tif,MUC
2233,15.451858950468514,1.0449324322587044,16.875729315041415,/workspace/outputs/preprocessing/masks_sitk/MUC/MUC-TPSMVFAQ__mask.tif,/workspace/data/NCT-CRC-HE-100K/MUC/MUC-TPSMVFAQ.tif,MUC
2346,14.748934799364784,1.0449016265006288,16.450108870773366,/workspace/outputs/preprocessing/masks_sitk/MUC/MUC-RIILGTES__mask.tif,/workspace/data/NCT-CRC-HE-100K/MUC/MUC-RIILGTES.tif,MUC
817,46.381886338092514,1.016241359052058,32.867572167686376,/workspace/outputs/preprocessing/masks_sitk/MUC/MUC-AWQTSMMY__mask.tif,/workspace/data/NCT-CRC-HE-100K/MUC/MUC-AWQTSMMY.tif,MUC
384,78.19531484875156,1.0312702419834494,43.92231463198896,/workspace/outputs/preprocessing/masks_sitk/MUC/MUC-QRKDSILF__mask.tif,/workspace/data/NCT-CRC-HE-100K/MUC/MUC-QRKDSILF.tif,MUC
1339,25.27109859327226,1.0208257022229443,21.930875757952517,/workspace/outputs/preprocessing/masks_sitk/MUC/MUC-ESLHHTKW__mask.tif,/workspace/data/NCT-CRC-HE-100K/MUC/MUC-ESLHHTKW.tif,MUC
1418,24.934415417501935,1.0331833502575185,23.401416500273253,/workspace/outputs/preprocessing/masks_sitk/MUC/MUC-WCMVEGML__mask.tif,/workspace/data/NCT-CRC-HE-100K/MUC/MUC-WCMVEGML.tif,MUC
854,40.74941574389596,0.9978015005692695,25.89014633069954,/workspace/outputs/preprocessing/masks_sitk/MUC/MUC-IICMVTYK__mask.tif,/workspace/data/NCT-CRC-HE-100K/MUC/MUC-IICMVTYK.tif,MUC
1894,18.848997398268445,1.062265895357212,19.20978697137778,/workspace/outputs/preprocessing/masks_sitk/MUC/MUC-NTRDAYSD__mask.tif,/workspace/data/NCT-CRC-HE-100K/MUC/MUC-NTRDAYSD.tif,MUC
1177,29.6678003813607,1.0188382918953383,24.962091379362917,/workspace/outputs/preprocessing/masks_sitk/MUC/MUC-LQTQSHFP__mask.tif,/workspace/data/NCT-CRC-HE-100K/MUC/MUC-LQTQSHFP.tif,MUC
1083,31.122807952379205,1.0219116680491538,24.767808869584254,/workspace/outputs/preprocessing/masks_sitk/MUC/MUC-ETIDGDRE__mask.tif,/workspace/data/NCT-CRC-HE-100K/MUC/MUC-ETIDGDRE.tif,MUC
2573,13.364166744209804,1.058908652426472,15.682491622436885,/workspace/outputs/preprocessing/masks_sitk/MUC/MUC-DRYRAFFQ__mask.tif,/workspace/data/NCT-CRC-HE-100K/MUC/MUC-DRYRAFFQ.tif,MUC
642,54.722743076728065,1.0291559204761613,31.303617048789707,/workspace/outputs/preprocessing/masks_sitk/MUC/MUC-QVWGAGFD__mask.tif,/workspace/data/NCT-CRC-HE-100K/MUC/MUC-QVWGAGFD.tif,MUC
970,30.38659885086617,1.0338238311274117,26.152723066865008,/workspace/outputs/preprocessing/masks_sitk/MUC/MUC-NCFNPKSS__mask.tif,/workspace/data/NCT-CRC-HE-100K/MUC/MUC-NCFNPKSS.tif,MUC
1895,17.052770960762654,1.027731422532717,17.66217517306936,/workspace/outputs/preprocessing/masks_sitk/MUC/MUC-DALFQEVA__mask.tif,/workspace/data/NCT-CRC-HE-100K/MUC/MUC-DALFQEVA.tif,MUC
2071,15.196523875096114,1.0476282580215621,16.62907446298897,/workspace/outputs/preprocessing/masks_sitk/MUC/MUC-DGTPTGIM__mask.tif,/workspace/data/NCT-CRC-HE-100K/MUC/MUC-DGTPTGIM.tif,MUC
525,55.07809689247526,1.00684615976464,34.84257297309367,/workspace/outputs/preprocessing/masks_sitk/MUC/MUC-ETMGPRMT__mask.tif,/workspace/data/NCT-CRC-HE-100K/MUC/MUC-ETMGPRMT.tif,MUC
1268,24.02918053248971,1.0438986934912047,19.859609761677245,/workspace/outputs/preprocessing/masks_sitk/MUC/MUC-LWQMRMCS__mask.tif,/workspace/data/NCT-CRC-HE-100K/MUC/MUC-LWQMRMCS.tif,MUC
1248,27.277244409069798,1.0101606067455613,24.11057984851702,/workspace/outputs/preprocessing/masks_sitk/MUC/MUC-VAFAMKPC__mask.tif,/workspace/data/NCT-CRC-HE-100K/MUC/MUC-VAFAMKPC.tif,MUC
1403,23.722024946322875,1.0384558756541507,21.47942271686383,/workspace/outputs/preprocessing/masks_sitk/MUC/MUC-KKWMQGRE__mask.tif,/workspace/data/NCT-CRC-HE-100K/MUC/MUC-KKWMQGRE.tif,MUC
468,70.31410467612633,1.0183001716119189,39.500616118839915,/workspace/outputs/preprocessing/masks_sitk/MUC/MUC-QWIQTPVS__mask.tif,/workspace/data/NCT-CRC-HE-100K/MUC/MUC-QWIQTPVS.tif,MUC
726,46.593665311379006,1.0115655439611293,33.25566415617315,/workspace/outputs/preprocessing/masks_sitk/MUC/MUC-YTAGAQMK__mask.tif,/workspace/data/NCT-CRC-HE-100K/MUC/MUC-YTAGAQMK.tif,MUC
687,48.84279622691572,1.0099806880509958,33.067841646845764,/workspace/outputs/preprocessing/masks_sitk/MUC/MUC-HLIMINEV__mask.tif,/workspace/data/NCT-CRC-HE-100K/MUC/MUC-HLIMINEV.tif,MUC
2105,16.1144897951946,1.0485482930376206,17.231221600862824,/workspace/outputs/preprocessing/masks_sitk/MUC/MUC-GWAHREKW__mask.tif,/workspace/data/NCT-CRC-HE-100K/MUC/MUC-GWAHREKW.tif,MUC
697,47.93974319032408,0.9769929332354805,35.9847571824063,/workspace/outputs/preprocessing/masks_sitk/MUC/MUC-QFFYFDWW__mask.tif,/workspace/data/NCT-CRC-HE-100K/MUC/MUC-QFFYFDWW.tif,MUC
1259,28.15806279971503,1.0818037358068437,23.288814522873267,/workspace/outputs/preprocessing/masks_sitk/MUC/MUC-TIWYYLWD__mask.tif,/workspace/data/NCT-CRC-HE-100K/MUC/MUC-TIWYYLWD.tif,MUC
1595,21.499687166161973,1.0065943848428087,20.419550755039577,/workspace/outputs/preprocessing/masks_sitk/MUC/MUC-CYEEIDLE__mask.tif,/workspace/data/NCT-CRC-HE-100K/MUC/MUC-CYEEIDLE.tif,MUC
681,47.71365782083967,0.9872686098829242,32.807516210618566,/workspace/outputs/preprocessing/masks_sitk/MUC/MUC-WQTTSNMT__mask.tif,/workspace/data/NCT-CRC-HE-100K/MUC/MUC-WQTTSNMT.tif,MUC
1486,22.541050475180967,1.0119638100306583,21.994016462220543,/workspace/outputs/preprocessing/masks_sitk/MUC/MUC-VAGGFYMQ__mask.tif,/workspace/data/NCT-CRC-HE-100K/MUC/MUC-VAGGFYMQ.tif,MUC
64,989.3125297159665,1.1831290808379817,59.08709205286172,/workspace/outputs/preprocessing/masks_sitk/MUC/MUC-LSNNSATH__mask.tif,/workspace/data/NCT-CRC-HE-100K/MUC/MUC-LSNNSATH.tif,MUC
1426,24.015428491337065,1.0282645003981778,21.352326458489078,/workspace/outputs/preprocessing/masks_sitk/MUC/MUC-NSQLWPLA__mask.tif,/workspace/data/NCT-CRC-HE-100K/MUC/MUC-NSQLWPLA.tif,MUC
1661,20.306442512412723,1.0156147838709972,21.23552927097016,/workspace/outputs/preprocessing/masks_sitk/MUC/MUC-YLECRLQR__mask.tif,/workspace/data/NCT-CRC-HE-100K/MUC/MUC-YLECRLQR.tif,MUC
1743,19.476764784679077,1.0110181839412358,19.605467141079483,/workspace/outputs/preprocessing/masks_sitk/MUC/MUC-TYQAHPCS__mask.tif,/workspace/data/NCT-CRC-HE-100K/MUC/MUC-TYQAHPCS.tif,MUC
1016,36.72933181189984,1.0122334605146956,27.843919188569597,/workspace/outputs/preprocessing/masks_sitk/MUC/MUC-IATQICSM__mask.tif,/workspace/data/NCT-CRC-HE-100K/MUC/MUC-IATQICSM.tif,MUC
1082,25.21441850228195,1.0432092905958823,22.71232424254855,/workspace/outputs/preprocessing/masks_sitk/MUC/MUC-LYWSMKLV__mask.tif,/workspace/data/NCT-CRC-HE-100K/MUC/MUC-LYWSMKLV.tif,MUC
2426,13.570074603811891,1.0559612927938196,15.804529646417848,/workspace/outputs/preprocessing/masks_sitk/MUC/MUC-SRCGWAPK__mask.tif,/workspace/data/NCT-CRC-HE-100K/MUC/MUC-SRCGWAPK.tif,MUC
2277,14.627580588687714,1.032771128048164,16.406830339357153,/workspace/outputs/preprocessing/masks_sitk/MUC/MUC-ICVSAAGR__mask.tif,/workspace/data/NCT-CRC-HE-100K/MUC/MUC-ICVSAAGR.tif,MUC
662,58.35951836925822,1.028044197764438,37.259741216103905,/workspace/outputs/preprocessing/masks_sitk/MUC/MUC-EDVQMIAW__mask.tif,/workspace/data/NCT-CRC-HE-100K/MUC/MUC-EDVQMIAW.tif,MUC
1456,22.442308366406994,0.9909595728680758,21.082753706341677,/workspace/outputs/preprocessing/masks_sitk/MUC/MUC-DEVYDHRP__mask.tif,/workspace/data/NCT-CRC-HE-100K/MUC/MUC-DEVYDHRP.tif,MUC
1168,27.294521367790363,1.0313441327559913,22.772938285952534,/workspace/outputs/preprocessing/masks_sitk/MUC/MUC-TAHTYHGQ__mask.tif,/workspace/data/NCT-CRC-HE-100K/MUC/MUC-TAHTYHGQ.tif,MUC
1284,24.738318500073873,1.0021208468705267,21.638695533577184,/workspace/outputs/preprocessing/masks_sitk/MUC/MUC-FCYYVREC__mask.tif,/workspace/data/NCT-CRC-HE-100K/MUC/MUC-FCYYVREC.tif,MUC
630,55.29841435941039,1.0182460925073216,29.06296672853192,/workspace/outputs/preprocessing/masks_sitk/MUC/MUC-KLPTIKSL__mask.tif,/workspace/data/NCT-CRC-HE-100K/MUC/MUC-KLPTIKSL.tif,MUC
1521,20.064431897875586,1.0857974563221287,18.600603339526625,/workspace/outputs/preprocessing/masks_sitk/MUC/MUC-PVQQFFYA__mask.tif,/workspace/data/NCT-CRC-HE-100K/MUC/MUC-PVQQFFYA.tif,MUC
1338,25.58071825715691,1.0358041789252812,23.124099082330797,/workspace/outputs/preprocessing/masks_sitk/MUC/MUC-DAQITRIE__mask.tif,/workspace/data/NCT-CRC-HE-100K/MUC/MUC-DAQITRIE.tif,MUC
2048,16.928711445987467,1.0365485351377328,18.31985347213883,/workspace/outputs/preprocessing/masks_sitk/MUC/MUC-GMVFFGQA__mask.tif,/workspace/data/NCT-CRC-HE-100K/MUC/MUC-GMVFFGQA.tif,MUC
932,30.633048130424868,0.9910305621130232,21.450228966432284,/workspace/outputs/preprocessing/masks_sitk/MUC/MUC-EVVLRGNE__mask.tif,/workspace/data/NCT-CRC-HE-100K/MUC/MUC-EVVLRGNE.tif,MUC
1411,24.521616611821226,1.0171883160439386,22.612302247085122,/workspace/outputs/preprocessing/masks_sitk/MUC/MUC-CVYDSPIW__mask.tif,/workspace/data/NCT-CRC-HE-100K/MUC/MUC-CVYDSPIW.tif,MUC
1415,23.22332225232892,1.0246910737243056,20.764078387592917,/workspace/outputs/preprocessing/masks_sitk/MUC/MUC-DTKMFHCI__mask.tif,/workspace/data/NCT-CRC-HE-100K/MUC/MUC-DTKMFHCI.tif,MUC
1711,18.818235515564524,1.0246468644947604,19.21191497065241,/workspace/outputs/preprocessing/masks_sitk/MUC/MUC-VSHTFNNM__mask.tif,/workspace/data/NCT-CRC-HE-100K/MUC/MUC-VSHTFNNM.tif,MUC
1685,20.414243936624498,1.0379603628989884,20.176258769209095,/workspace/outputs/preprocessing/masks_sitk/MUC/MUC-RHYTCHYM__mask.tif,/workspace/data/NCT-CRC-HE-100K/MUC/MUC-RHYTCHYM.tif,MUC
1194,29.85594729544264,1.0154099828598386,24.226232436607738,/workspace/outputs/preprocessing/masks_sitk/MUC/MUC-CDCNDHDP__mask.tif,/workspace/data/NCT-CRC-HE-100K/MUC/MUC-CDCNDHDP.tif,MUC
1726,20.069525515921914,1.040769018380675,21.236335034539508,/workspace/outputs/preprocessing/masks_sitk/MUC/MUC-PYESVNTR__mask.tif,/workspace/data/NCT-CRC-HE-100K/MUC/MUC-PYESVNTR.tif,MUC
1979,15.73067252909623,1.031572651226752,17.39914945750291,/workspace/outputs/preprocessing/masks_sitk/MUC/MUC-LTIELYSI__mask.tif,/workspace/data/NCT-CRC-HE-100K/MUC/MUC-LTIELYSI.tif,MUC
1126,36.28685721783415,1.0858185614984859,26.398512273696106,/workspace/outputs/preprocessing/masks_sitk/MUC/MUC-ACWQVRYC__mask.tif,/workspace/data/NCT-CRC-HE-100K/MUC/MUC-ACWQVRYC.tif,MUC
1168,27.970035086710894,1.0222598556533093,24.49059932698037,/workspace/outputs/preprocessing/masks_sitk/MUC/MUC-YRGFQDRM__mask.tif,/workspace/data/NCT-CRC-HE-100K/MUC/MUC-YRGFQDRM.tif,MUC
899,38.54616356048021,1.0212947593777868,28.851139481664834,/workspace/outputs/preprocessing/masks_sitk/MUC/MUC-QYGVYYEH__mask.tif,/workspace/data/NCT-CRC-HE-100K/MUC/MUC-QYGVYYEH.tif,MUC
1722,21.27816556363835,1.0718462827738802,18.320918777420147,/workspace/outputs/preprocessing/masks_sitk/MUC/MUC-QQAMAAWN__mask.tif,/workspace/data/NCT-CRC-HE-100K/MUC/MUC-QQAMAAWN.tif,MUC
1738,20.4746841593016,1.0504433223995182,18.596238180776375,/workspace/outputs/preprocessing/masks_sitk/MUC/MUC-FPQVMMKQ__mask.tif,/workspace/data/NCT-CRC-HE-100K/MUC/MUC-FPQVMMKQ.tif,MUC
990,32.5202029970109,1.0035472170485602,27.023988082047556,/workspace/outputs/preprocessing/masks_sitk/MUC/MUC-GPENGPNA__mask.tif,/workspace/data/NCT-CRC-HE-100K/MUC/MUC-GPENGPNA.tif,MUC
1075,33.159070763440404,1.012323426857344,24.307389554872337,/workspace/outputs/preprocessing/masks_sitk/MUC/MUC-GDAPANWG__mask.tif,/workspace/data/NCT-CRC-HE-100K/MUC/MUC-GDAPANWG.tif,MUC
1751,20.09594577780782,1.0652756085888786,18.908288483557122,/workspace/outputs/preprocessing/masks_sitk/MUC/MUC-WCAAWMMC__mask.tif,/workspace/data/NCT-CRC-HE-100K/MUC/MUC-WCAAWMMC.tif,MUC
547,52.91590652544896,1.0319704541887522,33.27605867612693,/workspace/outputs/preprocessing/masks_sitk/MUC/MUC-MQHTVRHC__mask.tif,/workspace/data/NCT-CRC-HE-100K/MUC/MUC-MQHTVRHC.tif,MUC
827,37.39177863220525,1.0203678960830689,28.304197381473617,/workspace/outputs/preprocessing/masks_sitk/MUC/MUC-FDMMNRYD__mask.tif,/workspace/data/NCT-CRC-HE-100K/MUC/MUC-FDMMNRYD.tif,MUC
1814,20.025358925646962,1.0482803688251565,20.53129252892401,/workspace/outputs/preprocessing/masks_sitk/MUC/MUC-YKFSRRCV__mask.tif,/workspace/data/NCT-CRC-HE-100K/MUC/MUC-YKFSRRCV.tif,MUC
1413,24.43524489531992,1.0173862234085618,21.948146771572066,/workspace/outputs/preprocessing/masks_sitk/MUC/MUC-GQSEFCEH__mask.tif,/workspace/data/NCT-CRC-HE-100K/MUC/MUC-GQSEFCEH.tif,MUC
391,99.34271398139818,0.9879386098621963,40.88190477074908,/workspace/outputs/preprocessing/masks_sitk/MUC/MUC-WVLGPYCG__mask.tif,/workspace/data/NCT-CRC-HE-100K/MUC/MUC-WVLGPYCG.tif,MUC
646,39.227555357844096,1.0077440732355076,27.92914513506947,/workspace/outputs/preprocessing/masks_sitk/MUC/MUC-PVHHSYTF__mask.tif,/workspace/data/NCT-CRC-HE-100K/MUC/MUC-PVHHSYTF.tif,MUC
1162,26.381240035097964,1.0336726657110584,24.917178628870555,/workspace/outputs/preprocessing/masks_sitk/MUC/MUC-GMKWAPCV__mask.tif,/workspace/data/NCT-CRC-HE-100K/MUC/MUC-GMKWAPCV.tif,MUC
1620,19.93148208016313,1.018772034419965,20.39496392308102,/workspace/outputs/preprocessing/masks_sitk/MUC/MUC-RVPAMFNR__mask.tif,/workspace/data/NCT-CRC-HE-100K/MUC/MUC-RVPAMFNR.tif,MUC
1558,22.080873577235188,1.002020343898621,21.227896202379704,/workspace/outputs/preprocessing/masks_sitk/MUC/MUC-QEYSVGGQ__mask.tif,/workspace/data/NCT-CRC-HE-100K/MUC/MUC-QEYSVGGQ.tif,MUC
1750,18.417143410338337,0.9974052576628859,20.690332330806005,/workspace/outputs/preprocessing/masks_sitk/MUC/MUC-KVCGMRCP__mask.tif,/workspace/data/NCT-CRC-HE-100K/MUC/MUC-KVCGMRCP.tif,MUC
474,78.84388422477274,1.0119004941118974,42.762946027881675,/workspace/outputs/preprocessing/masks_sitk/MUC/MUC-YRKDWIHE__mask.tif,/workspace/data/NCT-CRC-HE-100K/MUC/MUC-YRKDWIHE.tif,MUC
641,52.91107803234703,1.0135084934577419,37.448991604069434,/workspace/outputs/preprocessing/masks_sitk/MUC/MUC-EHVCQNMY__mask.tif,/workspace/data/NCT-CRC-HE-100K/MUC/MUC-EHVCQNMY.tif,MUC
1351,25.364175447281593,1.016213179178375,23.70815847000957,/workspace/outputs/preprocessing/masks_sitk/MUC/MUC-GQYTQTFM__mask.tif,/workspace/data/NCT-CRC-HE-100K/MUC/MUC-GQYTQTFM.tif,MUC
2260,14.932743811366475,1.017009352603223,17.825774906205293,/workspace/outputs/preprocessing/masks_sitk/MUC/MUC-AHQMIKDS__mask.tif,/workspace/data/NCT-CRC-HE-100K/MUC/MUC-AHQMIKDS.tif,MUC
1360,25.219118404565126,1.046242275197887,22.592603681221032,/workspace/outputs/preprocessing/masks_sitk/MUC/MUC-FGELWGLY__mask.tif,/workspace/data/NCT-CRC-HE-100K/MUC/MUC-FGELWGLY.tif,MUC
761,50.22733396597075,0.9898245418300329,28.59895192251038,/workspace/outputs/preprocessing/masks_sitk/MUC/MUC-PWLKHNNQ__mask.tif,/workspace/data/NCT-CRC-HE-100K/MUC/MUC-PWLKHNNQ.tif,MUC
1185,28.954431249450682,0.9959451397320805,25.968460436846613,/workspace/outputs/preprocessing/masks_sitk/MUC/MUC-YRRLRLND__mask.tif,/workspace/data/NCT-CRC-HE-100K/MUC/MUC-YRRLRLND.tif,MUC
715,49.15105042739837,1.0116895165803121,31.821356073385278,/workspace/outputs/preprocessing/masks_sitk/MUC/MUC-ITEMWSKS__mask.tif,/workspace/data/NCT-CRC-HE-100K/MUC/MUC-ITEMWSKS.tif,MUC
1291,25.44461734057706,0.9961524016749306,22.576036482529513,/workspace/outputs/preprocessing/masks_sitk/MUC/MUC-VEANFDCF__mask.tif,/workspace/data/NCT-CRC-HE-100K/MUC/MUC-VEANFDCF.tif,MUC
1407,26.09950327151261,1.0734904029930856,21.83547599237185,/workspace/outputs/preprocessing/masks_sitk/MUC/MUC-LNYPHAIY__mask.tif,/workspace/data/NCT-CRC-HE-100K/MUC/MUC-LNYPHAIY.tif,MUC
1761,21.208404952766266,1.0604127935228795,21.22604139102816,/workspace/outputs/preprocessing/masks_sitk/MUC/MUC-KYSQNVTM__mask.tif,/workspace/data/NCT-CRC-HE-100K/MUC/MUC-KYSQNVTM.tif,MUC
514,70.04864023634575,0.9958515966788788,37.14833780917632,/workspace/outputs/preprocessing/masks_sitk/MUC/MUC-RDEKIMVF__mask.tif,/workspace/data/NCT-CRC-HE-100K/MUC/MUC-RDEKIMVF.tif,MUC
1550,24.82838784254413,1.067462762057717,21.603761597417723,/workspace/outputs/preprocessing/masks_sitk/MUC/MUC-WSWLIFYQ__mask.tif,/workspace/data/NCT-CRC-HE-100K/MUC/MUC-WSWLIFYQ.tif,MUC
1527,20.85199800681578,1.0402840701223508,19.690152897762037,/workspace/outputs/preprocessing/masks_sitk/MUC/MUC-TQPEQGYI__mask.tif,/workspace/data/NCT-CRC-HE-100K/MUC/MUC-TQPEQGYI.tif,MUC
1511,21.26869686651135,1.0124919320528423,19.98666746134832,/workspace/outputs/preprocessing/masks_sitk/MUC/MUC-CKAGMKPW__mask.tif,/workspace/data/NCT-CRC-HE-100K/MUC/MUC-CKAGMKPW.tif,MUC
685,39.64233695715968,1.0597986690170418,28.55701662236456,/workspace/outputs/preprocessing/masks_sitk/MUC/MUC-HSQITDPE__mask.tif,/workspace/data/NCT-CRC-HE-100K/MUC/MUC-HSQITDPE.tif,MUC
1979,15.73067252909623,1.031572651226752,17.39914945750291,/workspace/outputs/preprocessing/masks_sitk/MUC/MUC-LTIELYSI__mask.tif,/workspace/data/NCT-CRC-HE-100K/MUC/MUC-LTIELYSI.tif,MUC
1606,21.536737882266067,1.0359513571625696,19.83648201870018,/workspace/outputs/preprocessing/masks_sitk/MUC/MUC-ARRQYDRM__mask.tif,/workspace/data/NCT-CRC-HE-100K/MUC/MUC-ARRQYDRM.tif,MUC
1273,27.038492563922297,1.0509177245267436,24.724419744120915,/workspace/outputs/preprocessing/masks_sitk/MUC/MUC-HYALVNPY__mask.tif,/workspace/data/NCT-CRC-HE-100K/MUC/MUC-HYALVNPY.tif,MUC
1480,23.737838550850963,1.076053416215161,21.98903645520716,/workspace/outputs/preprocessing/masks_sitk/MUC/MUC-AYVLQRFC__mask.tif,/workspace/data/NCT-CRC-HE-100K/MUC/MUC-AYVLQRFC.tif,MUC
1712,20.19334172804245,1.0007300186017338,20.07104122000436,/workspace/outputs/preprocessing/masks_sitk/MUC/MUC-FRAPLNPP__mask.tif,/workspace/data/NCT-CRC-HE-100K/MUC/MUC-FRAPLNPP.tif,MUC
624,55.485578589696466,0.9663861037149477,38.39017285704644,/workspace/outputs/preprocessing/masks_sitk/MUC/MUC-RCLNPMHT__mask.tif,/workspace/data/NCT-CRC-HE-100K/MUC/MUC-RCLNPMHT.tif,MUC
1067,35.453609312342245,1.0258432524122538,25.065620902794894,/workspace/outputs/preprocessing/masks_sitk/MUC/MUC-QCEPMEFS__mask.tif,/workspace/data/NCT-CRC-HE-100K/MUC/MUC-QCEPMEFS.tif,MUC
2183,15.388914800303501,1.0255496207945598,17.17685314022911,/workspace/outputs/preprocessing/masks_sitk/MUC/MUC-QMGELILN__mask.tif,/workspace/data/NCT-CRC-HE-100K/MUC/MUC-QMGELILN.tif,MUC
435,69.37011702619796,1.0112835132886147,35.958661966414375,/workspace/outputs/preprocessing/masks_sitk/MUC/MUC-NRQLMCEA__mask.tif,/workspace/data/NCT-CRC-HE-100K/MUC/MUC-NRQLMCEA.tif,MUC
466,86.4399167594847,1.0594123452932482,45.45033563336179,/workspace/outputs/preprocessing/masks_sitk/MUC/MUC-WNCRQLED__mask.tif,/workspace/data/NCT-CRC-HE-100K/MUC/MUC-WNCRQLED.tif,MUC
1356,24.22050220243714,1.0143658787156258,21.363811213530784,/workspace/outputs/preprocessing/masks_sitk/MUC/MUC-GPEATFGD__mask.tif,/workspace/data/NCT-CRC-HE-100K/MUC/MUC-GPEATFGD.tif,MUC
2092,16.251912534047573,1.0086280407517152,18.15848205236782,/workspace/outputs/preprocessing/masks_sitk/MUC/MUC-VYLMTDMM__mask.tif,/workspace/data/NCT-CRC-HE-100K/MUC/MUC-VYLMTDMM.tif,MUC
1186,27.505059848091527,1.014898885599296,23.10489530671978,/workspace/outputs/preprocessing/masks_sitk/MUC/MUC-RMFSNMWN__mask.tif,/workspace/data/NCT-CRC-HE-100K/MUC/MUC-RMFSNMWN.tif,MUC
1392,23.944684627272135,1.01213783883884,22.07052293233676,/workspace/outputs/preprocessing/masks_sitk/MUC/MUC-TRDNMSTK__mask.tif,/workspace/data/NCT-CRC-HE-100K/MUC/MUC-TRDNMSTK.tif,MUC
1469,23.876787647071012,1.0252830570676197,22.5303965297595,/workspace/outputs/preprocessing/masks_sitk/MUC/MUC-IFFETAHE__mask.tif,/workspace/data/NCT-CRC-HE-100K/MUC/MUC-IFFETAHE.tif,MUC
