num_objects,mean_area,mean_roundness,mean_perimeter_x,mask_path,source_path,class,mean_eccentricity,mean_solidity,mean_extent,mean_perimeter_y,hu_1,hu_2,hu_3,hu_4,hu_5,hu_6,hu_7,glcm_contrast,glcm_homogeneity,glcm_energy,glcm_correlation
1268,24.02918053248971,1.0438986934912047,19.859609761677245,/workspace/outputs/preprocessing/masks_sitk/MUC/MUC-LWQMRMCS__mask.tif,/workspace/data/NCT-CRC-HE-100K/MUC/MUC-LWQMRMCS.tif,MUC,0.2666262078485459,0.4649200439453125,0.4649200439453125,19224.991872888477,0.0,4.0,1.0,1.0,1.0,0.0,0.0,0.23838848039215688,0.8808057598039215,0.5664838054179835,0.5208625064401733
1248,27.277244409069798,1.0101606067455613,24.11057984851702,/workspace/outputs/preprocessing/masks_sitk/MUC/MUC-VAFAMKPC__mask.tif,/workspace/data/NCT-CRC-HE-100K/MUC/MUC-VAFAMKPC.tif,MUC,0.2565188406071173,0.519439697265625,0.519439697265625,22998.324917371217,2.0,4.0,8.0,8.0,64.0,16.0,0.0,0.32512254901960785,0.837438725490196,0.530389565997985,0.3488028923483871
1403,23.722024946322875,1.0384558756541507,21.47942271686383,/workspace/outputs/preprocessing/masks_sitk/MUC/MUC-KKWMQGRE__mask.tif,/workspace/data/NCT-CRC-HE-100K/MUC/MUC-KKWMQGRE.tif,MUC,0.1323561482748605,0.507920520098892,0.507843017578125,22778.32596339174,1.0,1.0,5.0,5.0,-15.0,-3.0,-20.0,0.3293198529411765,0.8353400735294118,0.5284428782689964,0.34120196783072787
468,70.31410467612633,1.0183001716119189,39.500616118839915,/workspace/outputs/preprocessing/masks_sitk/MUC/MUC-QWIQTPVS__mask.tif,/workspace/data/NCT-CRC-HE-100K/MUC/MUC-QWIQTPVS.tif,MUC,0.38534656421585456,0.5021439580058902,0.5021209716796875,16162.940828143393,2.0,4.0,13.0,5.0,29.0,8.0,-28.0,0.17179840686274508,0.9141007965686274,0.5980972340372591,0.6564004267403081
726,46.593665311379006,1.0115655439611293,33.25566415617315,/workspace/outputs/preprocessing/masks_sitk/MUC/MUC-YTAGAQMK__mask.tif,/workspace/data/NCT-CRC-HE-100K/MUC/MUC-YTAGAQMK.tif,MUC,0.10976500198117851,0.5166793951428135,0.5161590576171875,19985.79591339558,1.0,1.0,2.0,2.0,-4.0,0.0,0.0,0.23746936274509803,0.881265318627451,0.5652129720143017,0.5245445797640377
687,48.84279622691572,1.0099806880509958,33.067841646845764,/workspace/outputs/preprocessing/masks_sitk/MUC/MUC-HLIMINEV__mask.tif,/workspace/data/NCT-CRC-HE-100K/MUC/MUC-HLIMINEV.tif,MUC,0.24071796784640043,0.5121180672140655,0.5120086669921875,18721.238338720203,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.2367953431372549,0.8816023284313725,0.5652938387415689,0.5261435440111202
2105,16.1144897951946,1.0485482930376206,17.231221600862824,/workspace/outputs/preprocessing/masks_sitk/MUC/MUC-GWAHREKW__mask.tif,/workspace/data/NCT-CRC-HE-100K/MUC/MUC-GWAHREKW.tif,MUC,0.14068388929815273,0.5176486746326054,0.5175933837890625,25075.90478662318,1.0,5.0,5.0,5.0,-15.0,5.0,-20.0,0.37988664215686274,0.8100566789215686,0.5148275009638207,0.23928321841591374
697,47.93974319032408,0.9769929332354805,35.9847571824063,/workspace/outputs/preprocessing/masks_sitk/MUC/MUC-QFFYFDWW__mask.tif,/workspace/data/NCT-CRC-HE-100K/MUC/MUC-QFFYFDWW.tif,MUC,0.17674834964162667,0.5098960797179961,0.509857177734375,20935.700458966076,2.0,4.0,13.0,5.0,29.0,8.0,28.0,0.25669424019607845,0.8716528799019608,0.5562301994821016,0.4864118960654298
1259,28.15806279971503,1.0818037358068437,23.288814522873267,/workspace/outputs/preprocessing/masks_sitk/MUC/MUC-TIWYYLWD__mask.tif,/workspace/data/NCT-CRC-HE-100K/MUC/MUC-TIWYYLWD.tif,MUC,0.17723592553416118,0.5409475852597848,0.5409393310546875,22760.275277584158,2.0,4.0,8.0,8.0,64.0,16.0,0.0,0.2846047794117647,0.8576976102941177,0.5474939439851387,0.4269458003241551
1595,21.499687166161973,1.0065943848428087,20.419550755039577,/workspace/outputs/preprocessing/masks_sitk/MUC/MUC-CYEEIDLE__mask.tif,/workspace/data/NCT-CRC-HE-100K/MUC/MUC-CYEEIDLE.tif,MUC,0.1682201736745314,0.5232943187193847,0.52325439453125,23656.023402181054,1.0,1.0,4.0,4.0,-16.0,4.0,0.0,0.34206495098039214,0.8289675245098039,0.5253970998409926,0.31436357268623133
681,47.71365782083967,0.9872686098829242,32.807516210618566,/workspace/outputs/preprocessing/masks_sitk/MUC/MUC-WQTTSNMT__mask.tif,/workspace/data/NCT-CRC-HE-100K/MUC/MUC-WQTTSNMT.tif,MUC,0.23250888715900375,0.49611420719138866,0.4958038330078125,18960.72066150161,1.0,5.0,5.0,5.0,-15.0,5.0,-20.0,0.23144914215686274,0.8842754289215686,0.5675844864335515,0.5370715457206873
1486,22.541050475180967,1.0119638100306583,21.994016462220543,/workspace/outputs/preprocessing/masks_sitk/MUC/MUC-VAGGFYMQ__mask.tif,/workspace/data/NCT-CRC-HE-100K/MUC/MUC-VAGGFYMQ.tif,MUC,0.0730091232326995,0.5111473958889686,0.5111083984375,23361.864889166394,1.0,5.0,13.0,5.0,29.0,11.0,28.0,0.28311887254901963,0.8584405637254903,0.5452376638991232,0.43348275037195005
64,989.3125297159665,1.1831290808379817,59.08709205286172,/workspace/outputs/preprocessing/masks_sitk/MUC/MUC-LSNNSATH__mask.tif,/workspace/data/NCT-CRC-HE-100K/MUC/MUC-LSNNSATH.tif,MUC,0.1678231382477437,0.96612548828125,0.96612548828125,4038.1161953712863,2.0,4.0,8.0,8.0,64.0,16.0,0.0,0.02974877450980392,0.985125612745098,0.9518583608723893,0.5430427450377632
1426,24.015428491337065,1.0282645003981778,21.352326458489078,/workspace/outputs/preprocessing/masks_sitk/MUC/MUC-NSQLWPLA__mask.tif,/workspace/data/NCT-CRC-HE-100K/MUC/MUC-NSQLWPLA.tif,MUC,0.34694568257213426,0.522672120388883,0.522552490234375,22993.34425335497,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.31026348039215684,0.8448682598039217,0.5357707477038287,0.3781667575779595
1661,20.306442512412723,1.0156147838709972,21.23552927097016,/workspace/outputs/preprocessing/masks_sitk/MUC/MUC-YLECRLQR__mask.tif,/workspace/data/NCT-CRC-HE-100K/MUC/MUC-YLECRLQR.tif,MUC,0.09054508085963799,0.5147422397216372,0.5146636962890625,24830.147247841553,0.0,0.0,9.0,1.0,-3.0,0.0,0.0,0.34784007352941176,0.8260799632352942,0.5230532656857768,0.30371816026381343
1743,19.476764784679077,1.0110181839412358,19.605467141079483,/workspace/outputs/preprocessing/masks_sitk/MUC/MUC-TYQAHPCS__mask.tif,/workspace/data/NCT-CRC-HE-100K/MUC/MUC-TYQAHPCS.tif,MUC,0.09794320801316372,0.5180844245032507,0.51800537109375,24425.68739910548,2.0,4.0,8.0,8.0,64.0,16.0,0.0,0.3688419117647059,0.8155790441176471,0.5175533556658856,0.26134257893495827
1016,36.72933181189984,1.0122334605146956,27.843919188569597,/workspace/outputs/preprocessing/masks_sitk/MUC/MUC-IATQICSM__mask.tif,/workspace/data/NCT-CRC-HE-100K/MUC/MUC-IATQICSM.tif,MUC,0.24401481254843563,0.5694382982619444,0.5694122314453125,22594.86611465567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28722426470588236,0.8563878676470589,0.5522046049492745,0.4142387667534604
1082,25.21441850228195,1.0432092905958823,22.71232424254855,/workspace/outputs/preprocessing/masks_sitk/MUC/MUC-LYWSMKLV__mask.tif,/workspace/data/NCT-CRC-HE-100K/MUC/MUC-LYWSMKLV.tif,MUC,0.48492033703310355,0.42648783004267693,0.416290283203125,18183.816803014146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21262254901960784,0.8936887254901961,0.5887601952391802,0.5624575363518498
2426,13.570074603811891,1.0559612927938196,15.804529646417848,/workspace/outputs/preprocessing/masks_sitk/MUC/MUC-SRCGWAPK__mask.tif,/workspace/data/NCT-CRC-HE-100K/MUC/MUC-SRCGWAPK.tif,MUC,0.19006910512218714,0.5024265917831634,0.5023345947265625,25199.089419359032,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.39944852941176473,0.8002757352941177,0.5100221689762341,0.20108374384236452
2277,14.627580588687714,1.032771128048164,16.406830339357153,/workspace/outputs/preprocessing/masks_sitk/MUC/MUC-ICVSAAGR__mask.tif,/workspace/data/NCT-CRC-HE-100K/MUC/MUC-ICVSAAGR.tif,MUC,0.17881273132473716,0.5082322423132677,0.5082244873046875,25194.814382827564,2.0,0.0,5.0,5.0,-15.0,0.0,-20.0,0.38152573529411765,0.8092371323529413,0.5139751771372129,0.2367434709043318
662,58.35951836925822,1.028044197764438,37.259741216103905,/workspace/outputs/preprocessing/masks_sitk/MUC/MUC-EDVQMIAW__mask.tif,/workspace/data/NCT-CRC-HE-100K/MUC/MUC-EDVQMIAW.tif,MUC,0.29454976184934123,0.5895710296204734,0.589508056640625,21404.383971343013,1.0,5.0,13.0,5.0,29.0,11.0,-28.0,0.23462009803921569,0.8826899509803922,0.5800520461875074,0.515213792361431
1456,22.442308366406994,0.9909595728680758,21.082753706341677,/workspace/outputs/preprocessing/masks_sitk/MUC/MUC-DEVYDHRP__mask.tif,/workspace/data/NCT-CRC-HE-100K/MUC/MUC-DEVYDHRP.tif,MUC,0.18772740427262202,0.4988854621515161,0.49859619140625,22843.79591339558,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.31498161764705884,0.8425091911764706,0.5331373521222774,0.37003218557132195
1168,27.294521367790363,1.0313441327559913,22.772938285952534,/workspace/outputs/preprocessing/masks_sitk/MUC/MUC-TAHTYHGQ__mask.tif,/workspace/data/NCT-CRC-HE-100K/MUC/MUC-TAHTYHGQ.tif,MUC,0.20281289882535408,0.4864576180666819,0.4864501953125,20250.327696495297,2.0,4.0,8.0,8.0,64.0,16.0,0.0,0.2482843137254902,0.8758578431372549,0.5601213124947205,0.5030585690811133
1284,24.738318500073873,1.0021208468705267,21.638695533577184,/workspace/outputs/preprocessing/masks_sitk/MUC/MUC-FCYYVREC__mask.tif,/workspace/data/NCT-CRC-HE-100K/MUC/MUC-FCYYVREC.tif,MUC,0.11207473924716452,0.48476893962517553,0.48468017578125,21403.678164389494,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.2879595588235294,0.8560202205882352,0.543532572793939,0.4235430376381113
630,55.29841435941039,1.0182460925073216,29.06296672853192,/workspace/outputs/preprocessing/masks_sitk/MUC/MUC-KLPTIKSL__mask.tif,/workspace/data/NCT-CRC-HE-100K/MUC/MUC-KLPTIKSL.tif,MUC,0.3340469669895148,0.5322028719828903,0.531585693359375,16146.27282660561,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.20006127450980393,0.8999693627450981,0.5847922800021151,0.5982553896793906
1521,20.064431897875586,1.0857974563221287,18.600603339526625,/workspace/outputs/preprocessing/masks_sitk/MUC/MUC-PVQQFFYA__mask.tif,/workspace/data/NCT-CRC-HE-100K/MUC/MUC-PVQQFFYA.tif,MUC,0.34203491927866775,0.465667724609375,0.465667724609375,20278.25471611113,1.0,5.0,13.0,5.0,29.0,11.0,28.0,0.2718137254901961,0.864093137254902,0.5517366566924562,0.453811621956632
1338,25.58071825715691,1.0358041789252812,23.124099082330797,/workspace/outputs/preprocessing/masks_sitk/MUC/MUC-DAQITRIE__mask.tif,/workspace/data/NCT-CRC-HE-100K/MUC/MUC-DAQITRIE.tif,MUC,0.14974710220711124,0.5223024217545894,0.5222625732421875,23094.37159856544,1.0,5.0,10.0,2.0,4.0,4.0,8.0,0.3382046568627451,0.8308976715686274,0.5264744989993204,0.3222383280292066
2048,16.928711445987467,1.0365485351377328,18.31985347213883,/workspace/outputs/preprocessing/masks_sitk/MUC/MUC-GMVFFGQA__mask.tif,/workspace/data/NCT-CRC-HE-100K/MUC/MUC-GMVFFGQA.tif,MUC,0.1858035426420585,0.5290383617664113,0.529022216796875,25224.913841870424,2.0,4.0,10.0,2.0,4.0,4.0,-8.0,0.36484375,0.817578125,0.5195841677088325,0.26782237058968233
932,30.633048130424868,0.9910305621130232,21.450228966432284,/workspace/outputs/preprocessing/masks_sitk/MUC/MUC-EVVLRGNE__mask.tif,/workspace/data/NCT-CRC-HE-100K/MUC/MUC-EVVLRGNE.tif,MUC,0.3970544599995387,0.4358246321060023,0.435638427734375,16425.241297313034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20796568627450981,0.8960171568627451,0.5860886459226705,0.5771199809734041
1411,24.521616611821226,1.0171883160439386,22.612302247085122,/workspace/outputs/preprocessing/masks_sitk/MUC/MUC-CVYDSPIW__mask.tif,/workspace/data/NCT-CRC-HE-100K/MUC/MUC-CVYDSPIW.tif,MUC,0.20180679778059202,0.5279541015625,0.5279541015625,23526.440574336255,1.0,5.0,10.0,2.0,4.0,4.0,8.0,0.37418811274509806,0.812905943627451,0.5170754510590514,0.2493140774054342
1415,23.22332225232892,1.0246910737243056,20.764078387592917,/workspace/outputs/preprocessing/masks_sitk/MUC/MUC-DTKMFHCI__mask.tif,/workspace/data/NCT-CRC-HE-100K/MUC/MUC-DTKMFHCI.tif,MUC,0.25164090058977523,0.5014420215769154,0.5014190673828125,21842.814203358812,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.3032015931372549,0.8483992034313725,0.5373398983980415,0.39359129120176234
1711,18.818235515564524,1.0246468644947604,19.21191497065241,/workspace/outputs/preprocessing/masks_sitk/MUC/MUC-VSHTFNNM__mask.tif,/workspace/data/NCT-CRC-HE-100K/MUC/MUC-VSHTFNNM.tif,MUC,0.21569658762228355,0.4913174840540788,0.491302490234375,23501.623294499805,1.0,1.0,10.0,2.0,4.0,0.0,8.0,0.35689338235294116,0.8215533088235294,0.5202199468012051,0.2860000505665687
1685,20.414243936624498,1.0379603628989884,20.176258769209095,/workspace/outputs/preprocessing/masks_sitk/MUC/MUC-RHYTCHYM__mask.tif,/workspace/data/NCT-CRC-HE-100K/MUC/MUC-RHYTCHYM.tif,MUC,0.19374073175580092,0.5248878444776757,0.524871826171875,24483.847824692442,0.0,0.0,13.0,5.0,29.0,0.0,28.0,0.37080269607843136,0.8145986519607844,0.5176310880739314,0.2565359477124184
1194,29.85594729544264,1.0154099828598386,24.226232436607738,/workspace/outputs/preprocessing/masks_sitk/MUC/MUC-CDCNDHDP__mask.tif,/workspace/data/NCT-CRC-HE-100K/MUC/MUC-CDCNDHDP.tif,MUC,0.12114295060967366,0.5439951167404242,0.5439453125,22198.213265019534,0.0,0.0,8.0,8.0,64.0,0.0,0.0,0.2759497549019608,0.8620251225490196,0.5514348921249429,0.4437820945577523
1726,20.069525515921914,1.040769018380675,21.236335034539508,/workspace/outputs/preprocessing/masks_sitk/MUC/MUC-PYESVNTR__mask.tif,/workspace/data/NCT-CRC-HE-100K/MUC/MUC-PYESVNTR.tif,MUC,0.14767460266845367,0.5286370503761808,0.528564453125,25421.460956340536,2.0,0.0,2.0,2.0,-4.0,0.0,0.0,0.4253370098039216,0.7873314950980392,0.5071540347654885,0.14654259485125182
1979,15.73067252909623,1.031572651226752,17.39914945750291,/workspace/outputs/preprocessing/masks_sitk/MUC/MUC-LTIELYSI__mask.tif,/workspace/data/NCT-CRC-HE-100K/MUC/MUC-LTIELYSI.tif,MUC,0.1668557201715591,0.4750721054800165,0.4750213623046875,23325.716656888253,1.0,1.0,4.0,4.0,-16.0,4.0,0.0,0.36015625,0.8199218749999999,0.5203780236416112,0.2779010082113008
1979,15.73067252909623,1.031572651226752,17.39914945750291,/workspace/outputs/preprocessing/masks_sitk/MUC/MUC-LTIELYSI__mask.tif,/workspace/data/NCT-CRC-HE-100K/MUC/MUC-LTIELYSI.tif,MUC,0.1668557201715591,0.4750721054800165,0.4750213623046875,23325.716656888253,1.0,1.0,4.0,4.0,-16.0,4.0,0.0,0.36015625,0.8199218749999999,0.5203780236416112,0.2779010082113008
1126,36.28685721783415,1.0858185614984859,26.398512273696106,/workspace/outputs/preprocessing/masks_sitk/MUC/MUC-ACWQVRYC__mask.tif,/workspace/data/NCT-CRC-HE-100K/MUC/MUC-ACWQVRYC.tif,MUC,0.19509692934034056,0.6234969175364707,0.6234588623046875,23485.447029928164,2.0,4.0,13.0,5.0,29.0,8.0,28.0,0.2788143382352941,0.8605928308823529,0.5739408298746643,0.4061652430709953
1168,27.970035086710894,1.0222598556533093,24.49059932698037,/workspace/outputs/preprocessing/masks_sitk/MUC/MUC-YRGFQDRM__mask.tif,/workspace/data/NCT-CRC-HE-100K/MUC/MUC-YRGFQDRM.tif,MUC,0.2520590746505472,0.4984893798828125,0.4984893798828125,21555.373511137746,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.3064797794117647,0.8467601102941176,0.5361477839254319,0.387035083333948
899,38.54616356048021,1.0212947593777868,28.851139481664834,/workspace/outputs/preprocessing/masks_sitk/MUC/MUC-QYGVYYEH__mask.tif,/workspace/data/NCT-CRC-HE-100K/MUC/MUC-QYGVYYEH.tif,MUC,0.44500282303726846,0.5288273715053107,0.5287628173828125,20809.74818618083,2.0,4.0,8.0,8.0,64.0,16.0,0.0,0.24082414215686274,0.8795879289215687,0.5646487814887495,0.5167510781678825
1722,21.27816556363835,1.0718462827738802,18.320918777420147,/workspace/outputs/preprocessing/masks_sitk/MUC/MUC-QQAMAAWN__mask.tif,/workspace/data/NCT-CRC-HE-100K/MUC/MUC-QQAMAAWN.tif,MUC,0.28841928160641117,0.5592252865493506,0.5590972900390625,23071.870298737776,2.0,4.0,18.0,2.0,12.0,4.0,0.0,0.30240502450980394,0.8487974877450981,0.5440973265330044,0.386604715510644
1738,20.4746841593016,1.0504433223995182,18.596238180776375,/workspace/outputs/preprocessing/masks_sitk/MUC/MUC-FPQVMMKQ__mask.tif,/workspace/data/NCT-CRC-HE-100K/MUC/MUC-FPQVMMKQ.tif,MUC,0.2225066538079225,0.543141474731749,0.5429840087890625,22982.09360344114,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.33567708333333335,0.8321614583333334,0.5298025100141535,0.32365620345414087
990,32.5202029970109,1.0035472170485602,27.023988082047556,/workspace/outputs/preprocessing/masks_sitk/MUC/MUC-GPENGPNA__mask.tif,/workspace/data/NCT-CRC-HE-100K/MUC/MUC-GPENGPNA.tif,MUC,0.24625690172261375,0.49136168004639663,0.4912567138671875,21269.262904806594,1.0,5.0,13.0,5.0,29.0,11.0,28.0,0.2785845588235294,0.8607077205882353,0.546970515959105,0.4426615097080343
1075,33.159070763440404,1.012323426857344,24.307389554872337,/workspace/outputs/preprocessing/masks_sitk/MUC/MUC-GDAPANWG__mask.tif,/workspace/data/NCT-CRC-HE-100K/MUC/MUC-GDAPANWG.tif,MUC,0.0975040178978826,0.5440310124843564,0.543914794921875,21166.402081837492,0.0,0.0,2.0,2.0,-4.0,0.0,0.0,0.2614889705882353,0.8692555147058824,0.5574307595415745,0.4729728666349191
1751,20.09594577780782,1.0652756085888786,18.908288483557122,/workspace/outputs/preprocessing/masks_sitk/MUC/MUC-WCAAWMMC__mask.tif,/workspace/data/NCT-CRC-HE-100K/MUC/MUC-WCAAWMMC.tif,MUC,0.12828761724909107,0.5369508491904842,0.53692626953125,24016.638805338953,0.0,0.0,2.0,2.0,-4.0,0.0,0.0,0.3359987745098039,0.8320006127450981,0.5287633551139157,0.3243617285504015
547,52.91590652544896,1.0319704541887522,33.27605867612693,/workspace/outputs/preprocessing/masks_sitk/MUC/MUC-MQHTVRHC__mask.tif,/workspace/data/NCT-CRC-HE-100K/MUC/MUC-MQHTVRHC.tif,MUC,0.2597080715929822,0.45381853530048133,0.4416656494140625,15716.007711873153,2.0,4.0,8.0,8.0,64.0,16.0,0.0,0.1849264705882353,0.9075367647058824,0.5967427652792218,0.6250244435184439
827,37.39177863220525,1.0203678960830689,28.304197381473617,/workspace/outputs/preprocessing/masks_sitk/MUC/MUC-FDMMNRYD__mask.tif,/workspace/data/NCT-CRC-HE-100K/MUC/MUC-FDMMNRYD.tif,MUC,0.4597359728928329,0.47199877890559416,0.4718475341796875,18539.885958253704,1.0,5.0,10.0,2.0,4.0,4.0,-8.0,0.19489889705882352,0.9025505514705883,0.5870827286707654,0.6089669737771018
1814,20.025358925646962,1.0482803688251565,20.53129252892401,/workspace/outputs/preprocessing/masks_sitk/MUC/MUC-YKFSRRCV__mask.tif,/workspace/data/NCT-CRC-HE-100K/MUC/MUC-YKFSRRCV.tif,MUC,0.2750798242112311,0.5543669021929891,0.554290771484375,25768.189057870644,2.0,0.0,10.0,2.0,4.0,0.0,8.0,0.366436887254902,0.816781556372549,0.5231941129357365,0.25838559560946955
1413,24.43524489531992,1.0173862234085618,21.948146771572066,/workspace/outputs/preprocessing/masks_sitk/MUC/MUC-GQSEFCEH__mask.tif,/workspace/data/NCT-CRC-HE-100K/MUC/MUC-GQSEFCEH.tif,MUC,0.1371514156983124,0.526928653185807,0.5268402099609375,23255.02949883546,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.3218137254901961,0.839093137254902,0.5321723612705511,0.3544914419637505
391,99.34271398139818,0.9879386098621963,40.88190477074908,/workspace/outputs/preprocessing/masks_sitk/MUC/MUC-WVLGPYCG__mask.tif,/workspace/data/NCT-CRC-HE-100K/MUC/MUC-WVLGPYCG.tif,MUC,0.33529726752896144,0.5927875957635137,0.5926971435546875,14865.727624707797,2.0,4.0,8.0,8.0,64.0,16.0,0.0,0.15199142156862747,0.9240042892156863,0.623255690035138,0.6850978071263505
391,99.34271398139818,0.9879386098621963,40.88190477074908,/workspace/outputs/preprocessing/masks_sitk/MUC/MUC-WVLGPYCG__mask.tif,/workspace/data/NCT-CRC-HE-100K/MUC/MUC-WVLGPYCG.tif,MUC,0.33529726752896144,0.5927875957635137,0.5926971435546875,14865.727624707797,2.0,4.0,8.0,8.0,64.0,16.0,0.0,0.15199142156862747,0.9240042892156863,0.623255690035138,0.6850978071263505
646,39.227555357844096,1.0077440732355076,27.92914513506947,/workspace/outputs/preprocessing/masks_sitk/MUC/MUC-PVHHSYTF__mask.tif,/workspace/data/NCT-CRC-HE-100K/MUC/MUC-PVHHSYTF.tif,MUC,0.4730237011726435,0.38835591246245327,0.3866729736328125,14709.007532404405,2.0,4.0,8.0,8.0,64.0,16.0,0.0,0.1715533088235294,0.9142233455882354,0.6193669728421693,0.6382729636419421
1162,26.381240035097964,1.0336726657110584,24.917178628870555,/workspace/outputs/preprocessing/masks_sitk/MUC/MUC-GMKWAPCV__mask.tif,/workspace/data/NCT-CRC-HE-100K/MUC/MUC-GMKWAPCV.tif,MUC,0.23766124189263343,0.4677795919613019,0.4677581787109375,21488.571383202943,1.0,5.0,1.0,1.0,1.0,-1.0,0.0,0.2501685049019608,0.8749157475490197,0.5608227055373478,0.4975463225786291
1162,26.381240035097964,1.0336726657110584,24.917178628870555,/workspace/outputs/preprocessing/masks_sitk/MUC/MUC-GMKWAPCV__mask.tif,/workspace/data/NCT-CRC-HE-100K/MUC/MUC-GMKWAPCV.tif,MUC,0.23766124189263343,0.4677795919613019,0.4677581787109375,21488.571383202943,1.0,5.0,1.0,1.0,1.0,-1.0,0.0,0.2501685049019608,0.8749157475490197,0.5608227055373478,0.4975463225786291
1620,19.93148208016313,1.018772034419965,20.39496392308102,/workspace/outputs/preprocessing/masks_sitk/MUC/MUC-RVPAMFNR__mask.tif,/workspace/data/NCT-CRC-HE-100K/MUC/MUC-RVPAMFNR.tif,MUC,0.18267088708708623,0.49272111334920343,0.4926910400390625,23945.84259458981,1.0,5.0,10.0,2.0,4.0,4.0,8.0,0.33284313725490194,0.833578431372549,0.5273061849846076,0.3341667148804582
1558,22.080873577235188,1.002020343898621,21.227896202379704,/workspace/outputs/preprocessing/masks_sitk/MUC/MUC-QEYSVGGQ__mask.tif,/workspace/data/NCT-CRC-HE-100K/MUC/MUC-QEYSVGGQ.tif,MUC,0.18374685816151579,0.5249809247672822,0.524932861328125,24394.239743678227,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.360171568627451,0.8199142156862744,0.5203863855061042,0.2778514914737825
1750,18.417143410338337,0.9974052576628859,20.690332330806005,/workspace/outputs/preprocessing/masks_sitk/MUC/MUC-KVCGMRCP__mask.tif,/workspace/data/NCT-CRC-HE-100K/MUC/MUC-KVCGMRCP.tif,MUC,0.24631424942453375,0.49185831794527446,0.491790771484375,24422.10944242582,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.29874387254901963,0.8506280637254903,0.5391083921145852,0.4023522889796332
1750,18.417143410338337,0.9974052576628859,20.690332330806005,/workspace/outputs/preprocessing/masks_sitk/MUC/MUC-KVCGMRCP__mask.tif,/workspace/data/NCT-CRC-HE-100K/MUC/MUC-KVCGMRCP.tif,MUC,0.24631424942453375,0.49185831794527446,0.491790771484375,24422.10944242582,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.29874387254901963,0.8506280637254903,0.5391083921145852,0.4023522889796332
474,78.84388422477274,1.0119004941118974,42.762946027881675,/workspace/outputs/preprocessing/masks_sitk/MUC/MUC-YRKDWIHE__mask.tif,/workspace/data/NCT-CRC-HE-100K/MUC/MUC-YRKDWIHE.tif,MUC,0.25372919179905834,0.5707653069016602,0.57025146484375,18098.662833019094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21588541666666666,0.8920572916666667,0.5835782772654315,0.5595590790032987
641,52.91107803234703,1.0135084934577419,37.448991604069434,/workspace/outputs/preprocessing/masks_sitk/MUC/MUC-EHVCQNMY__mask.tif,/workspace/data/NCT-CRC-HE-100K/MUC/MUC-EHVCQNMY.tif,MUC,0.22415820699338207,0.5178410565692038,0.51751708984375,20290.967486270834,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.2275888480392157,0.8862055759803922,0.5699302088393691,0.5442639294934052
1351,25.364175447281593,1.016213179178375,23.70815847000957,/workspace/outputs/preprocessing/masks_sitk/MUC/MUC-GQYTQTFM__mask.tif,/workspace/data/NCT-CRC-HE-100K/MUC/MUC-GQYTQTFM.tif,MUC,0.15681721483491204,0.5228888821069979,0.5228729248046875,23950.632529215793,2.0,4.0,8.0,8.0,64.0,16.0,0.0,0.34370404411764705,0.8281479779411764,0.5248493795289577,0.31116126898738505
2260,14.932743811366475,1.017009352603223,17.825774906205293,/workspace/outputs/preprocessing/masks_sitk/MUC/MUC-AHQMIKDS__mask.tif,/workspace/data/NCT-CRC-HE-100K/MUC/MUC-AHQMIKDS.tif,MUC,0.12529921615377687,0.5149693288979766,0.51495361328125,26400.75132424241,2.0,0.0,5.0,5.0,-15.0,0.0,20.0,0.4569393382352941,0.7715303308823529,0.5022937356460416,0.08530765661805921
1360,25.219118404565126,1.046242275197887,22.592603681221032,/workspace/outputs/preprocessing/masks_sitk/MUC/MUC-FGELWGLY__mask.tif,/workspace/data/NCT-CRC-HE-100K/MUC/MUC-FGELWGLY.tif,MUC,0.1641723545385535,0.523385878439212,0.523345947265625,23142.769614205637,1.0,5.0,10.0,2.0,4.0,4.0,-8.0,0.31550245098039215,0.8422487745098038,0.5339831255823938,0.36760555947360596
761,50.22733396597075,0.9898245418300329,28.59895192251038,/workspace/outputs/preprocessing/masks_sitk/MUC/MUC-PWLKHNNQ__mask.tif,/workspace/data/NCT-CRC-HE-100K/MUC/MUC-PWLKHNNQ.tif,MUC,0.23114358550938702,0.5832722944515657,0.5832366943359375,18091.031231939014,2.0,4.0,13.0,5.0,29.0,8.0,28.0,0.21121323529411765,0.8943933823529411,0.5893841069688049,0.5654264780122585
